logFC	AveExpr	t	P.Value	adj.P.Val	B	p.value.log10
Q5VTH9	0.187831960381873	0.714194171375658	2.63429600314085	0.0367030124759338	0.149862434318625	-4.60562699842698	0.824307217136559
Q13501	-0.294565668529017	-0.334572619402136	-2.62499323853437	0.0371784850597861	0.151151835833989	-4.61907661421946	0.820586573674856
Q00839	-0.247008651626612	0.355036709684726	-2.6242394793294	0.0372172937870951	0.151151835833989	-4.62016647661151	0.820586573674856
P49720	-0.253558544374923	-0.333494170542855	-2.62137961080885	0.0373649284259132	0.151200241644011	-4.62430170434997	0.820447514756923
P07942	-0.353673039734473	-1.30072235487863	-2.62016593593014	0.0374277682861407	0.151200241644011	-4.626056682354	0.820447514756923
Q9H2U2	-0.396093004004137	-1.13647605365004	-2.60848654998238	0.0380382099590415	0.153100141680555	-4.6429469964146	0.815024407400662
P31949	-0.379205453389522	0.550407957790084	-2.60733210311179	0.0380991160189957	0.153100141680555	-4.64461669463308	0.815024407400662
Q9H579	0.162281970599852	0.873238399196886	2.59582033624955	0.0387120990835217	0.155154018168957	-4.66126800939021	0.809236972603126
Q06323	0.172296264522378	0.12205067891292	2.58585509795568	0.0392511144594918	0.156901436540173	-4.67568455518403	0.804373080131265
P08183	0.307462594625172	1.33282236477037	2.5799477233256	0.0395743637749323	0.157679265548659	-4.68423154027307	0.802225411616155
P61916	-0.227199318789136	-0.782889407171822	-2.57317884281278	0.0399481983042906	0.157679265548659	-4.69402572015178	0.802225411616155
Q8WVM8	-0.171904342449473	-1.8206633956379	-2.57095449288092	0.0400718544034407	0.157679265548659	-4.6972443880107	0.802225411616155
P11021	-0.193330716225786	1.07553606699303	-2.5698792954575	0.0401317709396306	0.157679265548659	-4.69880024227715	0.802225411616155
P16930	-0.683398208496968	-1.33570257743827	-2.56918506138489	0.040170507890011	0.157679265548659	-4.699804836438	0.802225411616155
P40926	-0.171703564802392	1.05334960039823	-2.56723378297751	0.0402795960725138	0.157679265548659	-4.70262848000221	0.802225411616155
O15355	-0.25371156138237	-0.685726731029418	-2.56534241501326	0.0403856319713294	0.157679265548659	-4.70536548164884	0.802225411616155
Q96HE7	-0.206583660968195	-0.369444921360244	-2.56412612455332	0.0404539758317645	0.157679265548659	-4.70712560436533	0.802225411616155
O76003	-0.260049739273404	-0.188152936824272	-2.56364543273477	0.0404810195860312	0.157679265548659	-4.70782123055654	0.802225411616155
O95218	0.520336623263684	-2.32945549348027	2.56130815581012	0.0406127858326101	0.15778896128333	-4.71120363185539	0.801923382757944
Q9UNM6	0.212038266777719	-0.0904234619287119	2.55519181210159	0.0409597364992916	0.158362705532214	-4.72005526308296	0.800347087194688
P31937	0.211453481543647	-0.624371854446219	2.55503940374221	0.0409684215231072	0.158362705532214	-4.72027583582199	0.800347087194688
P61457	-1.31521126282322	-0.730045658830028	-2.51892729851806	0.0499180065652354	0.175173096771552	-4.72858392106556	0.756532592350745
P37235	0.273860015895301	-0.714015208233217	2.54612738777806	0.041479650716176	0.158823643514448	-4.73317418951768	0.799084845211689
P61601	0.273860015895301	-0.714015208233217	2.54612738777806	0.041479650716176	0.158823643514448	-4.73317418951768	0.799084845211689
P08579	0.277206817041615	-0.953530469273657	2.54569195450292	0.0415047998153317	0.158823643514448	-4.73380441318458	0.799084845211689
P09012	0.277206817041615	-0.953530469273657	2.54569195450292	0.0415047998153317	0.158823643514448	-4.73380441318458	0.799084845211689
Q15102	-0.195114734919207	-0.126657440087308	-2.54188383628252	0.0417254262235079	0.159267729670182	-4.73931616429349	0.797872210676543
Q14201	0.238878060541649	1.14318109982753	2.53863072419534	0.0419148721180864	0.159590875589614	-4.74402472018065	0.796991942523885
Q96C19	0.215257437756737	-0.554754815527215	2.52920206345338	0.0424690649211565	0.16043849634701	-4.757672231551	0.794691416942551
Q8IYW4	-0.281972947696423	2.09845713152267	-2.52847316399683	0.0425122263987019	0.16043849634701	-4.75872730174901	0.794691416942551
Q92914	-0.281972947696423	2.09845713152267	-2.52847316399683	0.0425122263987019	0.16043849634701	-4.75872730174901	0.794691416942551
O00244	-0.182926605642099	0.097503820085589	-2.52768640252258	0.0425588657414261	0.16043849634701	-4.7598661298091	0.794691416942551
O43684	-0.313087313073076	-0.952623841822088	-2.52121687318598	0.0429444193520304	0.161025644410095	-4.76923082259798	0.793104954161255
O75131	0.200392910336047	-0.80752286077252	2.51994930926916	0.0430203879370896	0.161025644410095	-4.77106565380126	0.793104954161255
P46782	-0.528086993884896	-0.211112160537364	-2.51975903305463	0.0430318038574582	0.161025644410095	-4.77134108405168	0.793104954161255
P13674	0.232720754005256	-0.573038981783522	2.51644402928611	0.0432312026346371	0.161375298069981	-4.77613966798438	0.792162942556486
P61158	-0.179694141507504	0.239903496621802	-2.51230806806296	0.0434813396951883	0.161912176908978	-4.78212666417858	0.790720488087207
Q9H3K6	-0.251127366303494	-0.0715677425247869	-2.50114705983137	0.044163930044705	0.164052842580697	-4.79828288333199	0.785016240094053
P85299	-1.02277717183048	0.399782004729453	-2.46589608304225	0.0534106611943602	0.181978606261769	-4.80043639192768	0.739979665468683
Q8IVS8	-1.02277717183048	0.399782004729453	-2.46589608304225	0.0534106611943602	0.181978606261769	-4.80043639192768	0.739979665468683
Q9UHD1	-0.173486247753468	-0.0600017679754555	-2.49450088192426	0.0445757168995548	0.165179603012219	-4.80790361492397	0.782043581992308
Q99583	0.287229994101834	-0.665776251805914	2.49043631159688	0.0448295279450579	0.165357046971393	-4.8137872795728	0.781577292158952
Q96QA5	0.706819759510133	-0.331548664181083	2.49025340062271	0.0448409852342095	0.165357046971393	-4.81405205113946	0.781577292158952
O00459	-0.249599992556475	0.644692207145456	-2.488526258492	0.0449493220263668	0.165357046971393	-4.8165521591186	0.781577292158952
P15311	0.309300098265857	0.122125214806577	2.48646552942301	0.0450789414086566	0.16543428377201	-4.81953513424388	0.78137448444424
Q9H0C8	-0.190356086871491	-1.24209879060727	-2.48439452058928	0.0452096009510919	0.165514957328156	-4.8225329729678	0.781162753600879
P84103	-0.154154411876097	0.547613617737866	-2.47997067414548	0.0454900275640026	0.166142234963971	-4.82893653889902	0.779519951653427
P36871	-0.461051845531308	-1.15200869145036	-2.47637604934473	0.0457192277460842	0.166407043205726	-4.83413971963653	0.778828296070247
P30084	0.384116772153926	0.0283399729063684	2.47382498520267	0.0458826198718334	0.166407043205726	-4.83783230853089	0.778828296070247
Q08752	-0.580771779548855	-0.880266216045899	-2.47370498811995	0.0458903205163525	0.166407043205726	-4.83800599962879	0.778828296070247
Q8TDJ6	-0.669260682970626	-0.278937948417767	-2.47037851776332	0.0461043300889216	0.166785973219543	-4.84282089421925	0.777840476537032
P49321	0.183990533978769	-0.493711118231548	2.46704908668824	0.0463195734834592	0.167167560225849	-4.84763998791079	0.776847995926824
P25685	0.224787753955072	-0.1968594332991	2.46491687926097	0.0464579685396434	0.167270652685288	-4.8507261435023	0.77658024848679
P11310	-0.220993289662327	-0.252008815829163	-2.46078385911032	0.0467274602525127	0.167844155576832	-4.85670815369656	0.775093776518572
Q96HC4	-0.191173264482702	-0.342223629572327	-2.45169327143837	0.0473259606974671	0.169593972099394	-4.86986496458143	0.770589587990237
Q8N302	-0.396485890200544	1.65334266149228	-2.44751665899723	0.0476036120704657	0.170188500430327	-4.87590944480353	0.769069788366458
P05386	0.310661299034274	1.86082479134232	2.43855126284097	0.048205357965905	0.171868527731018	-4.88888353602183	0.764803643290418
P05198	-0.158690922224511	-0.177829690556039	-2.43716315907292	0.0482992316932867	0.171868527731018	-4.89089219391522	0.764803643290418
Q9UIA9	0.282439915757016	-1.22615552161961	2.39560124311844	0.0584499739695233	0.195646835946338	-4.89585052480075	0.708527171234587
Q92597	0.158313047113938	-0.206797065531098	2.43167774294734	0.0486720619637131	0.172478281171671	-4.8988295651594	0.763265584423423
Q9Y678	-0.179419037958148	-0.38671579231389	-2.43131114492267	0.0486970852946938	0.172478281171671	-4.89936001250803	0.763265584423423
Q99459	0.162842127053174	-0.892271293233537	2.42494121260046	0.0491340296384159	0.173622104731572	-4.90857656955915	0.760394983354176
Q8WZ42	-0.211499786991463	1.47752313753701	-2.41986395672047	0.049485223617738	0.174458323078275	-4.91592221857206	0.758308306349194
Q07837	0.259214122996543	-0.761407973048486	2.41709683399892	0.0496777238185415	0.17473250202226	-4.9199254034077	0.757626304312842
P60660	0.184441419265557	1.36832847352407	2.40476397320025	0.0505451967543108	0.176632171532511	-4.93776524867071	0.752930191774567
P31040	-0.237796185176992	-0.62228053515527	-2.40447453852885	0.0505657431307778	0.176632171532511	-4.93818388170334	0.752930191774567
Q13835	-0.293883704815535	-0.378571987945831	-2.39682936785334	0.0511116106706737	0.177851481036217	-4.94924095401453	0.749942513929545
O14745	-0.166952621221409	-0.431508012034486	-2.39514724068655	0.0512325342045275	0.177851481036217	-4.95167358011578	0.749942513929545
P19525	-0.182182468022838	-0.501338201378402	-2.39307824852118	0.0513816758165148	0.177851481036217	-4.95466557030355	0.749942513929545
P51114	1.24950921210758	-1.81376600027201	2.39307497988289	0.051381911789846	0.177851481036217	-4.95467029702132	0.749942513929545
Q9BTP7	-0.162427381024518	1.90011104146363	-2.38182680535481	0.0522006511764954	0.180207775880434	-4.9709342695387	0.744226473350825
Q9NZM1	0.499805170625754	-0.770331986402849	2.38048386927984	0.0522993019955034	0.180207775880434	-4.97287579827825	0.744226473350825
P62424	-0.169109076444144	0.534107975831522	-2.37258659520334	0.0528833519337539	0.18143665047604	-4.98429200849222	0.741274980276166
Q08379	0.210713373772582	-2.29484016899488	2.37244071402826	0.0528942040783728	0.18143665047604	-4.98450287368545	0.741274980276166
O43252	0.352060412483453	-0.732416576713935	2.36832134754444	0.0532015994774722	0.181978606261769	-4.99045695321529	0.739979665468683
Q8TF72	0.359719545618863	-2.2650018785794	2.32531383875849	0.0639996717742673	0.205813130787896	-4.9913787985189	0.686526920891323
P08243	-0.251079207529731	-0.616931690885623	-2.36209998084842	0.053669362756437	0.182451873834941	-4.99944812955242	0.738851671943093
O14737	-0.180599597867479	-0.126954733072358	-2.35753504894564	0.0540152918120777	0.183218907416023	-5.00604452989025	0.737029711002551
Q9H9B4	-0.172739906845741	-0.796595846373803	-2.34523144120985	0.0549591934476575	0.18566409499287	-5.02381950594936	0.731272075011683
Q9BZZ5	0.32505907887405	-1.01654929478843	2.34496298071214	0.0549799782283548	0.18566409499287	-5.02420728312953	0.731272075011683
Q99439	0.242288575037785	-0.147859368228826	2.3409209155735	0.0552939077750141	0.186311109604749	-5.03004547744367	0.72976124764705
P13797	0.158369424628689	-0.00881922059064608	2.33904557524747	0.0554401860207727	0.18639161878507	-5.03275391150566	0.729573619864172
Q7L1Q6	0.200043240202672	-0.411550434375125	2.31083951254292	0.0576891446750693	0.193525478722754	-5.07347107507359	0.713261849558436
P26599	0.216856607697113	-0.034076337257993	2.29907622871921	0.0586546856599652	0.195901504956419	-5.09044058790318	0.707962227651218
O95372	-0.141980207237455	-0.444617384162681	-2.28991790381583	0.0594179274236508	0.198016418963283	-5.1036470853053	0.703298797771213
P33176	0.145018621795244	-1.02771779572368	2.28722564287346	0.0596442359575688	0.19833661869733	-5.10752848815369	0.702597095023192
P49368	-0.144521763537695	0.24080941660681	-2.27715669036918	0.0604985124953584	0.200739073051047	-5.12204104418582	0.697368085614858
Q92572	0.188426461071328	-1.34488276613681	2.2693275455199	0.0611714473431265	0.202530683268656	-5.13332110113948	0.693509172129288
P78371	-0.187659917604025	0.399809543921181	-2.26473536576301	0.0615697315234626	0.202862446664262	-5.13993562613152	0.692798340921077
Q06455	-0.152267465234065	0.639953137092386	-2.26342444974027	0.0616839166218145	0.202862446664262	-5.1418236075135	0.692798340921077
Q9Y230	-0.156876810102792	-0.468417025472125	-2.26126401445151	0.0618725724542061	0.202862446664262	-5.14493482359494	0.692798340921077
P22307	0.18115611977963	-0.157923944391014	2.26095677959301	0.0618994492285295	0.202862446664262	-5.14537724399129	0.692798340921077
P02545	-0.212264286524304	0.631444692672041	-2.2605203574266	0.0619376478653197	0.202862446664262	-5.14600568440773	0.692798340921077
P59998	-0.162564576330597	-0.09809170722116	-2.25582002727962	0.0623505900437145	0.203479233496231	-5.15277328155499	0.691479907019572
O15230	-0.191321163606717	-0.553876197042906	-2.25382429071282	0.0625267769377781	0.203479233496231	-5.15564632301214	0.691479907019572
Q14565	-0.191321163606717	-0.553876197042906	-2.25382429071282	0.0625267769377781	0.203479233496231	-5.15564632301214	0.691479907019572
P04080	-0.25260098824086	0.936219057711183	-2.25136290598981	0.062744775869527	0.203532239379247	-5.15918933510654	0.691366789015945
Q12904	-0.138161891516383	0.291423342523737	-2.25062431527389	0.0628103430782968	0.203532239379247	-5.16025241038126	0.691366789015945
Q9NQ48	-0.263931754791851	-0.191477152060441	-2.24855756034645	0.0629941897448875	0.203694588071048	-5.16322695183077	0.691020509547225
Q13642	-0.190701764386379	-0.0810321831135631	-2.23929855365784	0.063824616931303	0.205813130787896	-5.17654914324407	0.686526920891323
P52888	0.18354912258842	1.31690516316431	2.23401259481426	0.064303730690837	0.205813130787896	-5.18415200975537	0.686526920891323
Q8WUI4	0.18354912258842	1.31690516316431	2.23401259481426	0.064303730690837	0.205813130787896	-5.18415200975537	0.686526920891323
O00622	0.225246507042064	-0.815554907713028	2.2337783286292	0.0643250494123693	0.205813130787896	-5.1844889105515	0.686526920891323
Q9H853	0.160156274773362	1.68740433947577	2.2289327666825	0.0647676330987201	0.206794769830924	-5.19145645032904	0.684460449438313
Q9NX58	0.155390428953571	-1.72859735498138	2.2227876609807	0.0653334026929446	0.208164795609529	-5.20029007747114	0.681592715580888
O75822	-0.221565892153009	-0.163307903726219	-2.22110397823974	0.0654892976596488	0.208225887965856	-5.20270987417555	0.681465277218425
Q9GZL7	-0.322100334527886	-0.6857168471815	-2.21511083389925	0.0660473080658229	0.209562604550517	-5.21132144356578	0.678686212558085
P29373	-0.207312245130669	-0.049130367771963	-2.21201820187973	0.0663371570735167	0.210044678218224	-5.21576413792813	0.677688317457281
Q15233	0.158419616640795	0.169367563852458	2.20730565394221	0.0667813314404115	0.21101238129408	-5.22253241652772	0.675692061432443
Q6NXR0	-0.159099063824066	1.50241511437594	-2.2042804419441	0.0670680692549689	0.211479646946827	-5.22687633783912	0.674731423296114
Q5TZA2	0.339915413003788	0.824294371350431	2.19158305297176	0.0682853445635311	0.21487309869888	-5.24510016105874	0.667817953135551
P31946	-0.271515818801287	0.241605964954653	-2.18942809538611	0.0684941642878011	0.21491835153466	-5.24819166186793	0.667726499213275
P61081	0.195316942495165	-0.583089465159948	2.18852411276341	0.0685819559066611	0.21491835153466	-5.24948839276851	0.667726499213275
Q9UBC2	0.769944782754188	-1.85723161029301	2.18528722028246	0.0688972540626079	0.215228859126722	-5.25413100377239	0.667099496392368
Q13045	-0.257598432736439	-0.808300345030857	-2.184607219233	0.0689636790898494	0.215228859126722	-5.25510619669818	0.667099496392368
Q2LD37	0.236414223114245	-0.496027880606541	2.17639386305356	0.0697711668057148	0.216932511819519	-5.26688169491698	0.663675355105695
Q13224	0.196762749340479	1.18630983193507	2.17615858766257	0.0697944391277508	0.216932511819519	-5.26721891823169	0.663675355105695
Q8NFQ5	0.152732237310451	1.51489952194264	2.16741289046737	0.0706651559568081	0.218761872023109	-5.27975055830378	0.660028368869225
Q6KF10	-0.318280357872052	-0.658059839097822	-2.16736171866327	0.0706702830173141	0.218761872023109	-5.27982386063959	0.660028368869225
Q14677	-0.24457940295979	-0.97330663879341	-2.15407418576011	0.0720144978010088	0.222470750813258	-5.29884929832768	0.652727079493875
Q9C0D6	-0.180195094561988	0.148735656295202	-2.14546596970973	0.0728991885061197	0.224747903025952	-5.31116536171884	0.648304351690424
Q9UHX1	0.384221749174898	-0.962299487628168	2.1399872893203	0.0734679913142456	0.226043940952719	-5.31899992058588	0.645807129620912
P11172	-0.210656297196891	-0.741917494117086	-2.13018083311842	0.0744973852578395	0.22807496935063	-5.33301531109727	0.641922374825904
Q15084	-0.181496993699611	0.579299295593811	-2.13011018711989	0.0745048539035402	0.22807496935063	-5.33311624086864	0.641922374825904
P51991	-0.176526497875024	0.238136097945767	-2.1285809667674	0.0746667083166712	0.22807496935063	-5.33530085791782	0.641922374825904
Q5VVM6	0.228645655557155	0.161934440323559	2.12801101452831	0.0747271239041133	0.22807496935063	-5.33611501629404	0.641922374825904
O00429	-0.349066696424068	-0.914710719504671	-2.12296971173308	0.0752636709872525	0.229253141827171	-5.34331479936388	0.639684703776355
P27797	-0.137641373437669	0.81486754541622	-2.11701621945546	0.0759023345613431	0.230737036999852	-5.351813690716	0.636882688644727
Q13409	0.262740765647279	-0.542786251452434	2.11371695045993	0.0762586270971854	0.231358344758991	-5.35652182786992	0.63571483151129
Q15750	-0.26808209653136	-1.63078796108102	-2.11227910049762	0.0764144320178751	0.231370139091896	-5.35857328551126	0.63569269233517
Q6ZVX9	0.26065691873959	-0.153326123795016	2.0980115974427	0.0779780249775698	0.235635976271506	-5.37891643644164	0.627758401901083
P30419	-0.152488918083527	-0.978865298853063	-2.08374210795163	0.0795742018022711	0.239983186821503	-5.39923794711826	0.619819183815154
P50990	-0.12558903166178	0.497024569778991	-2.08154446638346	0.0798229450260738	0.240248074082009	-5.40236541676503	0.61934008511169
P62249	-0.148093614408798	0.479209586570165	-2.07822696329059	0.0801999289353159	0.240248074082009	-5.40708540829493	0.61934008511169
P60228	0.345478334185589	-1.00998211500704	2.07741302771329	0.0802926945403132	0.240248074082009	-5.40824322478424	0.61934008511169
O43237	0.970568419033401	-1.37304125749217	2.07708377149895	0.0803302511744941	0.240248074082009	-5.40871156493622	0.61934008511169
Q99471	-0.163393011104852	-0.247888300794371	-2.07602826816515	0.0804507667641658	0.240248074082009	-5.41021283894774	0.61934008511169
Q14683	-0.191134483174442	0.494861961537473	-2.07366871983039	0.0807208360606236	0.240582844071095	-5.41356837774527	0.618735345370671
P48556	-0.343382226043232	-0.729933435212595	-2.06292809329946	0.0819617857193611	0.243804296192553	-5.42883357714184	0.61295864573864
P37802	-0.154520871254262	0.531993991358545	-2.06145534264419	0.0821334366515274	0.243838643314379	-5.43092554817945	0.612897466690223
P41227	-0.183354274436745	-0.724687609221453	-2.05417761230356	0.0829869949890248	0.245893372311838	-5.44125893029597	0.609253176861881
Q9UII2	-0.36208235469563	-0.21753498697597	-2.05068017739809	0.0834003578508038	0.246638339818979	-5.44622224687839	0.607939411610623
P15170	0.409018783744152	-0.214891376880674	2.04689033756881	0.0838506191485098	0.247489327448024	-5.45159862056975	0.606443524529881
P27816	0.164173568802657	-0.126496373987316	2.037351158188	0.0849947940284328	0.25038118240871	-5.46512226913566	0.601398313972602
Q13510	-0.198282619129172	-0.359496025053707	-2.03207004828166	0.0856349690974296	0.251476466363408	-5.47260370112879	0.599502650793835
P53990	0.27263713335609	-0.399962384867706	2.0315617552097	0.0856968391612665	0.251476466363408	-5.47332355707067	0.599502650793835
P12814	-0.14598235636734	0.293342163296079	-2.02844428603028	0.08607728424738	0.252107122901461	-5.47773776383945	0.598414883823359
Q8WUM4	0.320289991700268	-0.670269697379971	2.02675533053673	0.086284106033938	0.252227818598249	-5.48012866121509	0.598207016107713
P25786	-0.169522394895669	-0.336552624328547	-2.02496599234282	0.0865037642643846	0.252385503782869	-5.48266120344135	0.597935593199319
P0CG39	0.262270087739418	0.696669915302805	2.01726657592633	0.087455358206202	0.254674016344255	-5.49355315807123	0.594015362590195
O95394	-0.138046441752448	-0.303722806321268	-2.0148947590582	0.0877506074087205	0.255046135655499	-5.49690664896805	0.593381252317884
O76024	0.333528780925967	-1.37301779925673	1.95009556096009	0.104645870779811	0.282095007854243	-5.49958795005841	0.549604599348138
O00472	-0.132896584141284	1.45666132141599	-2.00761417334904	0.0886631641157487	0.256253263675462	-5.50719525216291	0.591330594668998
P51659	-0.175459474253168	-0.399221748326639	-2.00754230877559	0.0886722189141376	0.256253263675462	-5.50729676743137	0.591330594668998
Q27J81	2.2337916766384	-2.45440044935207	2.00709925157052	0.0887280637267148	0.256253263675462	-5.50792260852756	0.591330594668998
Q16891	-0.382078476305968	-0.880112054920182	-2.00622032539362	0.088838951556562	0.256253263675462	-5.50916404702258	0.591330594668998
Q6PKG0	-0.254087108862841	-0.956859112212529	-2.00484006879793	0.0890133687388426	0.256271003004267	-5.51111334726991	0.591300531340814
Q9H336	0.381217490648047	0.107327384875364	2.00213430243323	0.0893562801588543	0.256772857890444	-5.51493376877599	0.590450885164679
Q9Y285	-0.241426105790992	-0.961124790473731	-2.00017445589163	0.0896054837523697	0.257004052269038	-5.51770026857035	0.590060028948052
P06396	0.156162564611565	-0.082519840525578	1.99525395697767	0.0902342162982445	0.258320886132004	-5.52464332249925	0.587840478204662
Q86VP6	0.398074364525153	-1.1880644830652	1.99255467695191	0.0905809973268252	0.258827127446069	-5.52845049557612	0.586990207590971
Q9UJW8	0.202663075366531	-0.0702168154161426	1.98787905565047	0.0911848372339783	0.258842989863951	-5.53504240670289	0.586963592338023
Q02790	0.20987650440665	-0.331414872936709	1.98707567899239	0.0912889946524228	0.258842989863951	-5.53617468854067	0.586963592338023
P57060	0.140713908527698	-0.440748890591399	1.98515304760395	0.0915387457341713	0.258842989863951	-5.53888402487051	0.586963592338023
P62913	-0.129925264442705	0.952709014102984	-1.98491643070869	0.09156952954901	0.258842989863951	-5.53921741926445	0.586963592338023
P00390	-0.269174417057053	-0.281638385192603	-1.98479843536474	0.0915848845848868	0.258842989863951	-5.53938367187306	0.586963592338023
O14974	0.479006766024029	-1.01472610418028	1.98463402003888	0.0916062846596648	0.258842989863951	-5.53961532532154	0.586963592338023
P23284	-0.15922701677347	1.09907890903579	-1.98262544105471	0.0918681220264151	0.259102129344871	-5.54244496052903	0.586529017894424
Q9Y2Q3	-0.175648482377036	-0.651884611365534	-1.97649190996636	0.0926723191653752	0.260887138796426	-5.55108160000405	0.583547330203799
Q8WVV4	-0.217250306342015	-0.0275383153049303	-1.97393637459157	0.0930094574456041	0.261223939999858	-5.55467820562729	0.582987024436011
P42704	0.645910192303283	-0.911810274665561	1.97298713984114	0.0931349963361278	0.261223939999858	-5.55601385892537	0.582987024436011
P22061	0.129167988075521	-0.323839076186128	1.97112739981343	0.0933814420906171	0.261433706441194	-5.5586302293908	0.582638419901196
Q9NQP4	-0.421534893930405	-1.25102278616129	-1.96307983351463	0.094455389750233	0.263333368149321	-5.5699451450742	0.579494106010017
P15880	-0.15686747384364	0.46189190614147	-1.96270462385215	0.0945057606539323	0.263333368149321	-5.57047242054558	0.579494106010017
P18754	0.353081563616825	-0.501990658683323	1.96216169393951	0.094578694929533	0.263333368149321	-5.57123534724163	0.579494106010017
Q9Y2W1	0.187856757535116	-1.67572603848434	1.9561597935814	0.0953887019859949	0.265104002052318	-5.57966582297227	0.57658371603862
P62495	0.130204272633706	-0.284417888043273	1.95142335606534	0.0960327956010701	0.266353797975764	-5.58631432833168	0.574541106169721
O14681	-0.204886803931539	0.328572692071055	-1.95028549043871	0.0961881739242746	0.266353797975764	-5.58791095129247	0.574541106169721
P04264	0.318865922753654	-0.904209097841595	1.9475252405666	0.0965661324151213	0.266518573430371	-5.59178310256665	0.574272520006092
Q9NR30	-0.331185613486703	-1.26865474287419	-1.94729540041701	0.0965976707377315	0.266518573430371	-5.59210546697672	0.574272520006092
Q02241	-0.285646061887959	-0.814838090831248	-1.93919178854693	0.0977162039560059	0.2691171403707	-5.60346517540227	0.570058640655605
Q15021	0.686108498614623	-2.09250504642823	1.86527630547527	0.117085559220778	0.301218423468319	-5.61294719772948	0.521118468839418
P17844	-0.200833163468287	-0.279082436631554	-1.92840386035358	0.0992252334491856	0.271837828863487	-5.61856913728491	0.56569010711972
Q13310	-0.213983709127851	-0.535632633552412	-1.92823489923868	0.0992490509480488	0.271837828863487	-5.61880552451552	0.56569010711972
Q9BQE5	-0.122146706224332	-0.236847462350779	-1.92799483301394	0.0992829014871735	0.271837828863487	-5.61914138307639	0.56569010711972
P62750	-0.175863357398675	0.252961407053224	-1.92703726586567	0.0994180372140263	0.271837828863487	-5.62048093563125	0.56569010711972
P05556	0.209589313800269	-0.0411046539760464	1.9215785517167	0.100191883381074	0.273462792812501	-5.62811389975015	0.563101755164012
P30533	-0.254172013869958	-0.9287095816827	-1.92006977116452	0.100406824487034	0.273559201598842	-5.63022264374758	0.562948672455177
P55327	-0.191719134081113	-0.719259321035243	-1.91531458218532	0.10108724264767	0.274921197415003	-5.63686587653005	0.560791773195991
Q96S06	-0.151987662302505	0.256936328411788	-1.89457241532734	0.10410898691103	0.281996722869472	-5.66579212206008	0.549755938659272
P83731	-0.232756630847869	0.346850958539369	-1.89436714749105	0.104139332370049	0.281996722869472	-5.66607795349213	0.549755938659272
Q00341	0.23600570808845	-0.605034306330227	1.8936571812817	0.10424435651708	0.281996722869472	-5.66706650189174	0.549755938659272
Q14157	-0.126451063609707	-0.554875505352311	-1.89091399290431	0.104651135546715	0.282095007854243	-5.67088512536815	0.549604599348138
P21333	0.296052174255767	0.212319387263964	1.88795882669115	0.105091101420097	0.28278047254913	-5.67499711742513	0.548550584114772
Q96AY3	0.118583301499667	0.139245980421831	1.88431599453349	0.105635959451325	0.283745266744917	-5.68006350726002	0.547071374358148
Q9NP79	0.233518045675179	-1.20705787912295	1.8133773714439	0.125426938926095	0.31522314848918	-5.68180155965775	0.50138189748967
P18077	-0.132620764173041	0.601899537715962	-1.87929450756192	0.106391592430299	0.285271822660818	-5.6870428149304	0.5447411230757
O60684	0.585575912130895	-1.73261638097182	1.86292791821082	0.108891586549196	0.290642136482804	-5.70975375955464	0.536641422676025
Q9NSD9	0.166083238284077	-0.569798364517	1.86260436776502	0.108941587121984	0.290642136482804	-5.71020215499021	0.536641422676025
Q9NVW2	-0.16070826232897	-0.215829260179757	-1.86244032294742	0.108966946770638	0.290642136482804	-5.7104294894098	0.536641422676025
Q9BV73	0.763684628147188	-0.827493345416911	1.79042236955628	0.129304887341433	0.319391150384973	-5.71211305314349	0.495677121360398
P20073	-0.302814063411327	-0.821594899618161	-1.86061799855187	0.109249050174183	0.290885145830909	-5.71295448739038	0.536278455612275
P25705	0.208735244338097	0.340427932626436	1.85651808423032	0.109886361378075	0.291453717423808	-5.71863265831911	0.535430400984953
Q15286	0.320583980461296	-0.0432566032710766	1.8559628111634	0.109972956260144	0.291453717423808	-5.71940140099589	0.535430400984953
P61923	0.26754291706864	-0.596910890497287	1.85555436879424	0.110036695678719	0.291453717423808	-5.71996682217081	0.535430400984953
Q4ZHG4	0.138985266418062	0.529036715876386	1.85431186757598	0.110230817266518	0.291460997737686	-5.7216866354906	0.53541955274228
P09493	0.117413193965751	0.0115966127324694	1.84982495152151	0.110934633086398	0.292266217773389	-5.72789438848787	0.534221380614119
Q09161	0.293861562120234	2.27246043779057	1.84883990163782	0.111089737285347	0.292266217773389	-5.72925663167687	0.534221380614119
O60281	-0.220611826584894	1.15911879429668	-1.84870460683878	0.111111057183711	0.292266217773389	-5.72944371645321	0.534221380614119
Q9NRV9	0.379412833780783	-1.35608451440799	1.84410089529809	0.111838912805873	0.293673558971284	-5.73580726677457	0.532135153612708
P10599	-0.19598136564376	0.840846225327975	-1.83987024590161	0.112511909503796	0.294932251590845	-5.74165095385126	0.530277733646658
Q9UHV9	-0.158411617701183	-0.144891619707213	-1.83575584371269	0.113170221635244	0.296017625010629	-5.74733018627869	0.52868243009991
P04040	0.11815868294591	-0.301968907215721	1.83485605565199	0.113314691648849	0.296017625010629	-5.74857167691027	0.52868243009991
P13929	0.116725326593248	0.901655604798029	1.83176295396365	0.113812699536499	0.296809488688508	-5.75283799762369	0.527522219231324
O43175	0.13219208602343	0.0528155833364892	1.82760621436336	0.114485336318694	0.297992606333192	-5.75856792678836	0.525794511321499
