logFC,AveExpr,t,P.Value,adj.P.Val,B
PLEKHB2,-0.404786492673334,-1.94173286031,-11.1826669189755,0.000275614825211286,0.00155200340394291,0.692510466015126
ZCCHC3,0.358345451907033,-0.208296885624483,11.1810135073809,0.000275781639342872,0.00155200340394291,0.691783359878055
PTTG1IP,-0.500785330211367,-0.315122124415983,-11.1669549450779,0.00027720505313186,0.00155906842003858,0.68559668618648
GABPB2,-0.426751692083336,-4.50622031125167,-11.163018694681,0.000277605213770811,0.00156037333966876,0.683863113332551
LRCH3,0.499701680488067,0.382710494999633,11.1567293265188,0.000278246070182207,0.00156302877196784,0.681091954092167
DDX39A,-0.51060656536,1.62304452794333,-11.1524962557096,0.000278678425342238,0.00156417307532467,0.679225957672209
AKR1A1,0.690871977060667,1.31998109605967,11.1487199505384,0.000279064825795638,0.00156417307532467,0.677560723715079
GOLM1,-0.344477263013333,1.34425373903333,-11.1478226461132,0.000279156737059546,0.00156417307532467,0.677164958862319
TMEM259,-0.428149259766667,-1.30628875504333,-11.1473509124877,0.000279205071875469,0.00156417307532467,0.676956883628561
SLC25A33,-0.57686482767,-2.900156551895,-11.1463314092918,0.000279309567507144,0.00156417307532467,0.676507165258423
CHEK2,-0.360402244911667,0.4477229604415,-11.144853880182,0.000279461094707792,0.00156417307532467,0.6758553331137
ACTN4,0.367392407486667,5.61449720890333,11.1393283329248,0.000280028661848368,0.0015650146985036,0.673416911458247
FAM98B,-0.396628848639999,1.91180371119,-11.1382861427747,0.000280135871407411,0.0015650146985036,0.672956860484772
EIF2D,0.38428620997,2.10081005976167,11.1362656998639,0.000280343857286062,0.0015650146985036,0.672064862032297
CD59,-0.498443717652999,1.1862653920935,-11.134633432738,0.000280512022896467,0.0015650146985036,0.671344122137144
SNTB1,0.370721558406333,0.747958464368167,11.1345365337711,0.000280522009893287,0.0015650146985036,0.671301332409181
GOLGA3,0.350197903216668,3.02378834915167,11.1335537602146,0.000280623325248922,0.0015650146985036,0.670867327662467
PARVA,0.447524431010333,0.559366006499167,11.1303205404292,0.000280956959943356,0.00156557312707242,0.669439233502537
KXD1,0.439155248990333,-1.14507301630817,11.1286847014239,0.000281125947555739,0.00156557312707242,0.668716538139803
CUL5,0.38152083888,2.58928123146,11.1276822179415,0.000281229569270444,0.00156557312707242,0.668273600706618
CNKSR1,1.043911727285,-0.764451131534167,11.1256555404588,0.000281439200456007,0.00156580082747707,0.667378013807058
ARHGEF18,0.523186965863667,0.830113906258167,11.1210244581759,0.000281918943001164,0.00156646914270764,0.665330942658523
TNFSF10,-0.382082080713333,-3.92991356433,-11.1182046580648,0.000282211544529378,0.00156646914270764,0.664084100979879
ARL5B,0.630771645243332,-2.71211280706833,11.1153860447921,0.000282504396596675,0.00156646914270764,0.662837474406569
RTCB,-0.361213576813333,2.93018161002,-11.1146693725208,0.000282578918018201,0.00156646914270764,0.662520452589337
PAM,0.347361389306667,0.810027682712333,11.1145078919205,0.0002825957125257,0.00156646914270764,0.662449018466967
SBNO1,-0.364572634296667,1.88703002321833,-11.1141837219286,0.000282629430968251,0.00156646914270764,0.662305612419999
WBP11,-0.380729510203334,1.719775259025,-11.1131121231626,0.000282740928236561,0.00156646914270764,0.661831530298645
L1CAM,0.354283184003333,2.83376457558833,11.1077811354292,0.000283296410047296,0.00156747684512372,0.65947240157249
CUEDC2,0.388768242748,-1.11229763070267,11.1067764786499,0.000283401244336328,0.00156747684512372,0.659027685332111
DDI2,0.409170931943666,1.1803399599115,11.1059501550256,0.000283487505646706,0.00156747684512372,0.658661879600356
MTERF4,-0.912873366211667,-1.4195995905175,-11.1048878326807,0.000283598450750293,0.00156747684512372,0.658191560272215
GMDS,-0.521057077375667,0.8140374198755,-11.1021726110509,0.000283882261658885,0.00156811154059193,0.656989256651004
RAB24,-0.511312366753667,0.487962493368167,-11.0951649216921,0.000284616363722027,0.00157108903535382,0.6538849114466
SKIV2L2,-0.352961727716667,3.380694996015,-11.0937974518741,0.000284759887657879,0.00157108903535382,0.653278910336901
ZGPAT,-0.5361745898425,-0.296709597622083,-11.0729667289004,0.000286957248616016,0.00158227169765694,0.644038616281126
BIN1,0.344193770760001,2.08406119496,11.0708182306226,0.000287185071787053,0.00158245912200241,0.643084596574187
DCP1A,-0.346361333108667,0.552652760525333,-11.0694310282693,0.000287332286699792,0.00158245912200241,0.642468526607185
WDR12,-0.378799422803333,1.69498728225833,-11.0587980707388,0.000288463784810034,0.00158774847155226,0.637743816368259
DNAJC25,0.513640856262,-1.01711615720567,11.056305984008,0.000288729771266768,0.00158827046671939,0.636635824923932
PLXNB2,-0.344715559203331,3.81429342864833,-11.0546354682246,0.000288908238488074,0.00158831069500552,0.635892970284303
FKBPL,0.45012694931,-2.600573779675,11.0487716878845,0.000289535763080252,0.00159013495055876,0.633284560659291
WDR45,0.465649387427333,-1.05945673464967,11.0460161922117,0.00028983122756769,0.00159013495055876,0.632058354289029
IFRD1,0.422710834753666,-0.406245500455833,11.044320350794,0.000290013252643479,0.00159013495055876,0.631303549432269
SMARCA2,0.38337363099,1.462533711595,11.0438048403281,0.000290068613435648,0.00159013495055876,0.631074077553576
CACYBP,-0.61126839876,2.76553771336333,-11.0428510495063,0.000290171075562374,0.00159013495055876,0.630649484007595
SRGAP3,0.483371710354633,-0.183820960089017,11.0409588466209,0.000290374479628221,0.00159013495055876,0.629807036784619
ADAMTS15,0.470116787423733,0.187896888706467,11.0388065849402,0.000290606052338452,0.00159013495055876,0.628848634379235
ALYREF,-0.44579692146,2.13401557757667,-11.0387618289435,0.000290610870274532,0.00159013495055876,0.628828702587974
ACAP1,0.610090833883332,-2.05549061611167,11.0285632815111,0.000291711301724664,0.00159521560400995,0.624284783410856
ATP5A1,0.420027909049999,5.03507050429167,11.0233265084224,0.000292278346691706,0.00159737518097705,0.621949964327364
HSPB8,0.873204856795467,0.608737274913933,11.0205308853574,0.000292581616067936,0.00159779876087043,0.620703089599639
CCDC134,-0.529380127355333,0.809332311515667,-11.0194386777192,0.000292700204038765,0.00159779876087043,0.620215870476905
MRPS7,-0.502673519621666,0.780107682459167,-11.017231675807,0.000292940012969036,0.00159816773683284,0.619231212500836
VWA5A,0.533351365867,0.00244291912150001,11.0112939186304,0.00029358640078223,0.00160058413879152,0.616581113377807
HEXA,0.362323233493334,1.29852934701,11.0073685639358,0.000294014681303628,0.00160058413879152,0.614828408684302
CACNA2D3,-0.6684238927,-2.73544949605,-11.0070799619764,0.000294046199904171,0.00160058413879152,0.614699521308316
TMEM70,-0.365493803160333,-1.1055818294565,-11.0068360586093,0.000294072840155123,0.00160058413879152,0.614590593397825
CDC42EP2,0.360902815726666,-2.90565721075333,10.9990435971992,0.00029492553455485,0.00160428426768406,0.611109216272565
GPD1L,0.404301506343334,1.42180576457167,10.9890838763933,0.000296019817766916,0.00160813354545899,0.606656078057176
ARHGAP17,0.510186315416667,2.30521301891167,10.9887496106605,0.000296056630433929,0.00160813354545899,0.60650655450743
PLEC,0.368757197843335,6.62904754949167,10.9872467920963,0.000296222205391651,0.00160813354545899,0.605834259677588
ADCY9,-0.346413924391333,0.889848618441,-10.9852424370118,0.00029644321519585,0.00160813354545899,0.604937459634998
SEC24D,0.530851546636666,1.719636295525,10.9847311699009,0.000296499622444001,0.00160813354545899,0.604708679977698
CDC6,0.424155366001667,0.0333181502618333,10.9764546862072,0.000297414593678494,0.00161013703822475,0.601003705600379
LARP4,-0.369838658853334,1.22925596617,-10.9762342035499,0.000297439015682514,0.00161013703822475,0.600904969044823
NKIRAS2,0.425719795603333,-2.26626447593167,10.9759865940557,0.000297466445363035,0.00161013703822475,0.600794082237565
SH3PXD2B,-0.383039124943333,2.00979872167167,-10.9751148426286,0.000297563041008129,0.00161013703822475,0.600403666882798
WDR26,-0.505568959655,0.588534757249833,-10.9717377180765,0.000297937612728939,0.00161040398670704,0.598890929846222
NCK1,0.775318905873667,1.1811561062665,10.9715410446245,0.000297959444523274,0.00161040398670704,0.598802818630222
TCEA1,-0.36286226956,2.04624810507667,-10.9669569412385,0.000298468862520477,0.00161165625934374,0.596748667898478
PRELID1,-0.5494150958699,-0.33742765481505,-10.9663312069759,0.000298538481660763,0.00161165625934374,0.596468209406359
ANKRD13A,0.570918443487,0.683700812182167,10.9624365990237,0.000298972245037504,0.00161216028306859,0.594722267260932
UBXN6,0.490885190971667,0.757628881549167,10.9623733674399,0.000298979293875113,0.00161216028306859,0.594693915716025
DPP8,0.483324128918,-0.681493971263333,10.9472671954661,0.000300669155215606,0.00162033087131291,0.587916084868262
IKBKG,0.3410370276957,0.26357049292815,10.9433882376848,0.000301104972702348,0.00162173775198943,0.586174202024228
FKBP10,0.456984822826666,3.63224464266,10.940559459926,0.00030142328829412,0.00162251050775489,0.584903532339231
FAM35A,-0.358461272830001,-4.49783579476167,-10.937776020626,0.000301736906418519,0.00162325709655876,0.583652915282672
NANS,0.492115309436667,2.221002703865,10.9319738177996,0.000302391949495168,0.00162496142301398,0.581044949321505
ERVK-18,0.57833625966,-4.01333284209667,10.9317058022925,0.000302422249530855,0.00162496142301398,0.580924449441522
TM7SF3,-1.20924416669,-3.36447752026167,-10.9283348092681,0.000302803670649017,0.00162496142301398,0.579408603333922
MIEF2,-0.423521158396667,-1.45681909177833,-10.9270749740987,0.000302946370448236,0.00162496142301398,0.578841971728911
CP,-1.16205701077295,-0.684395902216857,-10.9269640052257,0.000302958943705913,0.00162496142301398,0.578792058596026
EVI5L,0.39017025773,-2.07550835803833,10.9237397381144,0.000303324547837695,0.00162496142301398,0.577341586540749
COQ8A,-0.424775742199333,0.0568581910273333,-10.9211683336179,0.000303616512250278,0.00162496142301398,0.576184512389982
SMS,0.410536915823334,2.21158848298833,10.9190196298076,0.000303860747356851,0.00162496142301398,0.575217440105563
FAM96A,0.339588525597001,-1.16610192947483,10.9186135392071,0.000303906933317382,0.00162496142301398,0.575034649067208
PRPF4B,-0.359043050243333,1.93305725065833,-10.918545843113,0.000303914633447146,0.00162496142301398,0.575004176799913
CLPP,-0.45990323701,1.406998673285,-10.9179725518425,0.000303979852408651,0.00162496142301398,0.574746111907061
ENOSF1,0.636985944049333,0.628143809195,10.9050493645428,0.000305454605700427,0.00163190485947033,0.568925276878586
MRPS27,-0.409187326393334,1.82127416772333,-10.9000600764808,0.000306026322757242,0.00163401857030334,0.566676211252007
NUP133,-0.354408584059999,2.31190376487333,-10.8907480609895,0.000307096903538145,0.00163879198667855,0.562475863919843
PDSS1,-0.66391617737,-2.546187148935,-10.8884052702373,0.000307366974112888,0.00163929052860207,0.561418555688736
NRCAM,0.361490403329667,1.14429184120183,10.8843305894093,0.000307837388948608,0.0016401540895923,0.559579111844492
APOBEC3C,-0.46502135101,1.39754519974833,-10.8829250530877,0.000307999861185604,0.0016401540895923,0.558944451120423
TMEM106B,-0.407471847149,-0.687421218946833,-10.8824126878327,0.000308059114025795,0.0016401540895923,0.558713076064032
LIN28B,0.895043844203334,-2.41716975780167,10.8686298630191,0.000309658316057327,0.00164772314966284,0.552485007618564
AK6,-0.560294796059,0.0692106969968333,-10.8655852234608,0.000310012958047525,0.00164866490010375,0.551108182847136
RAB28,0.459715882086,-0.907361582790333,10.8621129355874,0.000310418023156373,0.00164919627407114,0.549537510959022
APIP,-0.420409079874,-0.008903702987,-10.8616822812126,0.000310468307198521,0.00164919627407114,0.549342672512667
RAB11FIP1,0.394127628896667,2.441401210455,10.859534093372,0.00031071928355612,0.00164958521247185,0.548370667946523
BYSL,-0.34088560087,1.31770467803833,-10.8561282923897,0.000311117700893271,0.00165075601160066,0.546829238791336
FCF1,-0.509944497356667,-2.80961949103167,-10.8538198901299,0.000311388099868851,0.00165124660959025,0.545784212572231
RPS19BP1,-0.356024142547333,-0.41142505188,-10.8509431290348,0.000311725479532691,0.00165209163338856,0.544481584015264
HDHD2,0.640906731576667,-1.408918853855,10.8394786458647,0.000313074483552967,0.00165790530874015,0.539286996859612
ATP8B1,0.447118657513,0.775973369921167,10.8353015682222,0.000313567777440526,0.00165790530874015,0.537393021492049
ARFGEF1,0.3414192093,2.88818425683,10.834718997292,0.000313636652403136,0.00165790530874015,0.537128814988003
METTL22,0.499677538630001,-2.599144728655,10.8340688037349,0.000313713544096548,0.00165790530874015,0.536833924050844
RBMS3,0.503106615044,0.400655051734,10.8340505524928,0.000313715702817641,0.00165790530874015,0.536825646073337
UQCR10,-0.508575292480334,-1.13699273808317,-10.8323138928871,0.00031392119516061,0.00165804706379651,0.536037909905792
BAP18,-0.828066301595333,-0.113168689291333,-10.8273105910064,0.000314514143652108,0.00166023393236152,0.533767760596733
LSM2,-0.4129658840226,0.346941931907033,-10.8159684527115,0.000315863428691371,0.00166640853795107,0.52861770372669
AP4B1,0.335387913976,-0.023243593919,10.8084963031034,0.000316756224968353,0.00167016918619677,0.525221994952446
TRIM8,-0.398691128010002,-3.954008964785,-10.8058987420528,0.000317067317097955,0.0016706704121102,0.524041001230721
TPT1,0.358015711353333,1.82036443374667,10.8037629381324,0.000317323389443939,0.0016706704121102,0.523069740541006
MICU2,-0.363269652241,0.891526841366167,-10.8031962733162,0.000317391372473091,0.0016706704121102,0.522812017314273
AP2M1,0.371177394203334,1.73115108996833,10.8015676847902,0.000317586854761934,0.00167075170759112,0.522071250288036
TBCK,0.363224712406667,0.659674991904667,10.7887922391473,0.000319125464600295,0.00167789479404574,0.516256536646305
MAP4K5,0.4091714727567,0.168332366517317,10.7809489871701,0.000320074611465888,0.00168193227316163,0.512683378161421
DOCK2,-0.614136702798067,-0.343720912718633,-10.777636364668,0.000320476529956838,0.00168309122693801,0.511173483378075
USP9X,0.343426083316668,2.31138678105833,10.7753379093604,0.000320755765146665,0.00168360492113182,0.510125581060255
GLG1,-0.334787306716668,3.33840155367167,-10.7689653948333,0.000321531517698229,0.00168592775806011,0.50721911260341
DIS3L2,0.340956432966667,1.52289715274667,10.7687182336839,0.00032156165213,0.00168592775806011,0.507106350071357
RHBDF1,0.425343781205333,-0.0245052884833333,10.7628420137845,0.000322279118427509,0.00168873530152868,0.504424695724687
TWF2,-0.506175409936667,1.43093569772833,-10.7523434262562,0.000323565870326946,0.00169193802179726,0.499630044228331
MAT2B,-0.341757779546667,2.08531761084667,-10.7522788757987,0.000323573801442893,0.00169193802179726,0.499600550281395
ZNF654,0.68130800513,-3.60781238134833,10.7513810051501,0.0003236841448542,0.00169193802179726,0.499190283601409
VIPAS39,0.341378648873333,1.15739593479667,10.7496646680998,0.000323895202211501,0.00169193802179726,0.498405939925588
RCOR3,0.385994620873333,-0.498114339117333,10.7488435888869,0.000323996229914301,0.00169193802179726,0.498030674353201
SNAPC3,-0.486756408168333,-0.7762023669225,-10.748843214169,0.000323996276029404,0.00169193802179726,0.498030503086003
TSC2,0.366573738903334,1.366435710915,10.7474598735184,0.000324166573572794,0.00169193802179726,0.497398198797375
MFAP1,-0.408846899333667,0.820304039338167,-10.740576389371,0.000325015611359826,0.00169483191511354,0.494250684187039
KCNJ16,-1.27854721730667,-3.64004403522667,-10.7380222561225,0.000325331344764517,0.00169483191511354,0.493082292441347
GOLGB1,0.333626898943332,4.54495177623833,10.7371793901316,0.000325435619855141,0.00169483191511354,0.492696662945709
CHCHD1,-0.509274763961667,-0.3924827109745,-10.7361872366479,0.000325558416738134,0.00169483191511354,0.492242693466707
PCK2,0.334215435066666,1.48986438956333,10.735575227719,0.000325634192311147,0.00169483191511354,0.49196264248773
ORC2,-0.352896003956667,1.764849539105,-10.7308722509386,0.000326217213746321,0.00169691465446517,0.489810075377932
ZNF143,-0.451320823553367,-0.141118999344317,-10.725103336837,0.000326934133160738,0.00169969117968159,0.487168372697585
PTGFRN,-0.39828320644,1.73007922205333,-10.7205815587667,0.000327497423147847,0.00170166634200001,0.485096793164836
JAG1,0.38438047018,-1.66702126511,10.7157849299811,0.000328096257918105,0.00170288006818252,0.48289836683289
MRPL17,-0.6078934610093,-0.210998289264017,-10.7157708866267,0.00032809801313689,0.00170288006818252,0.482891928975036
PRRC2B,0.56000717247,2.244391812005,10.7121836174416,0.00032854674925147,0.00170425591562529,0.481247158049431
ZMYM4,-0.347180971917,1.0762346304615,-10.7105920323336,0.000328746084523818,0.00170433724267097,0.480517241308561
XRN2,-0.358527266169999,3.27114571762167,-10.7028856184721,0.000329713368172611,0.00170839757489773,0.47698151215252
HLA-A,-0.410734948433333,-1.62318983259333,-10.6962520206178,0.000330548801518132,0.00171177057929032,0.47393601327394
AFAP1L2,0.390610960753334,2.32466105798333,10.6929275884418,0.000330968459248024,0.00171297177914045,0.472409069186062
DCD,-0.945047561392,-1.73699386769067,-10.6914916065738,0.000331149932303659,0.00171297177914045,0.471749366112931
IK,-0.342502972536666,2.17523874386167,-10.6804239432751,0.000332552731022514,0.00171926982946458,0.466661891861408
RAB5B,0.344667103956666,-0.528190621043,10.6608622514867,0.000335050055032679,0.00173119033717113,0.457657433995111
MBD1,0.504061473776666,-1.54097913532167,10.6594473755496,0.000335231577144022,0.00173119033717113,0.457005529457392
WDSUB1,0.507076752840333,-0.837018595719833,10.6551130970033,0.000335788398864764,0.00173310141349556,0.45500798639997
HEXB,-0.378889221233333,2.22070071842333,-10.6518592460742,0.000336207166778874,0.00173429822551859,0.453507862726806
MOSPD1,0.825863987943332,-2.44701124022167,10.6444843077834,0.00033715869646182,0.0017382403906476,0.450106146295994
FNTA,0.467377777083667,0.539418996868167,10.6400673455016,0.000337730168675433,0.00174021985858302,0.448067711619705
SNRPA1,-0.390162912189999,1.52991522924833,-10.631466462502,0.000338846385712448,0.00174358695048442,0.444096034413047
C17orf75,0.36821749816,0.610683496142667,10.6313889189163,0.000338856469897794,0.00174358695048442,0.444060212507551
CSTF2T,0.342576087095567,0.29219305029955,10.6306906682692,0.000338947290805376,0.00174358695048442,0.443737638386612
CLPX,-0.431342811403333,2.06066239312833,-10.6265477226096,0.000339486776925337,0.001745394620425,0.441823279549489
YWHAZ,0.413834355339999,3.31343193966,10.6233701183981,0.000339901274252298,0.00174655804266961,0.440354491930922
ATP5J,0.332578594373333,2.15649676004667,10.6217374627629,0.000340114485467372,0.00174668645552696,0.439599661935862
HTT,0.33328534384,2.85155310898667,10.6156031658068,0.000340917045568455,0.00174983970291774,0.436762570242658
RANBP9,-0.330131767318666,0.824734856923667,-10.6000857379045,0.000342957641886127,0.00175803543930236,0.429578709194189
KIAA0907,-0.332808974819667,-0.462315762382833,-10.5992945704583,0.000343062085259709,0.00175803543930236,0.429212161656249
C9orf64,0.361778764106333,0.761604996492833,10.59914275217,0.000343082131527649,0.00175803543930236,0.429141821275465
LMCD1,0.436137212266666,2.33689199009,10.5846104250082,0.000345007686907653,0.00176624769351892,0.422404185219573
CEP72,-0.928638040350333,-0.756619056154833,-10.5835558809635,0.000345147932385351,0.00176624769351892,0.421914917175457
SSNA1,-0.936776791123333,-2.03689320875167,-10.5827455648386,0.00034525574526329,0.00176624769351892,0.421538929433094
G3BP2,0.367232025866667,1.82870110206667,10.5797212504035,0.00034565849756182,0.00176733380571553,0.420135397173929
RAB27B,0.601132158175,-0.0248453339321667,10.5751392112044,0.000346269796207917,0.00176908397408582,0.418008210817447
FBXO44,0.771616360066665,-2.55535740089333,10.574298758661,0.00034638206690883,0.00176908397408582,0.417617938453043
RPS6KA5,-0.426556727421,0.544917933036167,-10.5697548748832,0.000346989831580456,0.00177098512654607,0.415507420958287
HOOK1,0.392607990986667,1.88277045444333,10.5686636321776,0.00034713598547277,0.00177098512654607,0.41500043581185
PTCD1,-0.329201493308333,0.8139089763835,-10.5625475711329,0.000347956533834574,0.00177419595273893,0.412158009790099
PXN,0.378807373256667,1.88394032201167,10.5532252636885,0.000349211837262997,0.00177961880823757,0.407822419508824
VCL,0.347138287536666,4.53656459783833,10.5500137278714,0.000349645579312011,0.00178085124918521,0.406327949209876
CAPN1,0.393384145796668,2.76663115579167,10.5477460424165,0.000349952246545341,0.00178143546239208,0.405272429040192
CYR61,0.483748538893334,2.42469518577667,10.5398848288332,0.000351017911742605,0.00178558627777966,0.401611635234678
BLOC1S2,0.38680093932,-2.66761947829,10.5375356970498,0.000351337134269446,0.00178558627777966,0.400517183355428
WDR5,-0.36183866441,1.47554974842833,-10.5374786844667,0.000351344886123454,0.00178558627777966,0.400490618466391
LYRM1,-0.681256012042333,-0.519409038271833,-10.5265327834729,0.000352837078319559,0.00179218833432157,0.395387820406217
ELMOD2,0.326540555567867,-0.151903653258733,10.5243548884087,0.000353134907658628,0.00179271988133045,0.394371909166983
IKBKE,-0.334655653364,0.672384132238,-10.5153419192668,0.000354370733446993,0.00179801006363482,0.390165512608938
GAREM1,0.329951966930001,-2.98708285586833,10.5122024539556,0.000354802454639106,0.00179827399828083,0.388699489555659
WDR13,0.438167550328333,-1.08414324185917,10.5121453625108,0.000354810311514246,0.00179827399828083,0.388672825879514
NDE1,-0.5110024671395,0.119171793000917,-10.5073418922384,0.000355472128208236,0.00180064484157884,0.386428937446619
UFM1,0.363469693121,0.327040999057167,10.505482977337,0.000355728654920089,0.00180096122076292,0.385560299388764
FLCN,0.366792251031667,0.6836016852765,10.497167772835,0.000356878928918622,0.00180502744394235,0.381672930402113
HHAT,0.785314135643334,-3.40095058702167,10.4968654526163,0.00035692083616748,0.00180502744394235,0.381531539194757
VTA1,0.450821728027333,0.797812710726333,10.4934749233907,0.000357391241983837,0.00180549770649199,0.379945563237175
CRTC3,0.48699202219,-1.976732878005,10.4933906751227,0.00035740294039071,0.00180549770649199,0.379906148410162
FUS,-0.358221171239999,3.26493364106,-10.4903124984241,0.000357830687981917,0.00180612737377453,0.378465840025932
POLD1,-0.42449191028,2.11545089982,-10.4892702879033,0.000357975657660527,0.00180612737377453,0.377978087110325
SAMHD1,-0.329670402623333,2.380847236675,-10.4878011006152,0.000358180141804232,0.00180612737377453,0.3772904301198
NIPBL,-0.354268116913332,3.27383173392333,-10.4854132269187,0.000358512797038375,0.00180612737377453,0.376172580763305
DZIP3,0.344868226770567,-0.230123114865383,10.4844432729817,0.000358648030083882,0.00180612737377453,0.375718440215339
SPIRE1,0.452132239086667,-3.08984499288667,10.4841040547331,0.000358695339425266,0.00180612737377453,0.375559605804826
RASA3,0.333358799266667,1.56916384073667,10.4663907352242,0.000361176443949547,0.00181763416477863,0.36725866920046
NFIX,-0.512863565368,-0.488184067492667,-10.4637349915624,0.000361550251554198,0.00181852917854903,0.36601294594179
POGK,-0.710654014875667,-0.478887990926833,-10.4605166047746,0.000362003891714721,0.00181982454773164,0.364502895412466
RSL24D1,-0.419323900894667,-0.601965615375333,-10.4538489037531,0.000362945951907761,0.00182295901889309,0.361373015156587
CTGF,0.515360557136066,-0.3982863160523,10.4533236795113,0.00036302028738302,0.00182295901889309,0.361126388101297
ADD1,0.336198257283333,1.92436590203833,10.4481263360253,0.000363756882790466,0.00182567002287481,0.358685250493968
EED,-0.369792866906667,1.59633509375667,-10.4387873384844,0.000365085081378419,0.00183134570550904,0.35429587188495
ZBTB11,0.324406468543667,-0.346645463127833,10.4294680617626,0.000366416427005439,0.00183627899653481,0.349911979141551
GBA,-0.407532645951,0.722440270876167,-10.4278341950293,0.000366650455030173,0.00183627899653481,0.349143000037259
FAM69A,-0.393565390473847,0.19544638718241,-10.4272058163717,0.000366740510231927,0.00183627899653481,0.348847222745023
ERMP1,0.327594972706667,2.02487458429333,10.4263719995564,0.000366860049523226,0.00183627899653481,0.348454719312249
INO80E,-0.49490460975,-1.517788602075,-10.4214983403459,0.000367559716276526,0.00183684555917038,0.346159930214833
IFIT2,0.356703387695,-0.346925465181167,10.4214784581664,0.000367562573939613,0.00183684555917038,0.34615056645956
ELAC2,-0.345026472753334,1.80445996681667,-10.4201343321945,0.000367755828383854,0.00183684555917038,0.345517493910759
ZBED1,-0.455264510732,-0.653838045998667,-10.4200706764184,0.000367764983721827,0.00183684555917038,0.34548751059536
APOC3,1.88644830057333,-5.05140033014,10.4105194852541,0.000369141873442783,0.00184265470608502,0.340986677518147
SLC39A7,0.523880125756333,-1.20856751519517,10.4088241157006,0.000369386938391041,0.00184265470608502,0.34018734743413
LHX1,0.967004617123334,-4.44148871675833,10.4072514300582,0.000369614448379659,0.00184265470608502,0.339445747783486
FAM199X,-0.47516362453,-1.48400352927833,-10.4044917765921,0.000370014085865351,0.00184265470608502,0.338144172154784
NOTCH3,0.374936393589,0.4572546600555,10.4044209899959,0.000370024343771624,0.00184265470608502,0.338110781656244
CBX6,-0.444231668885667,-0.914152261573833,-10.4028941186581,0.000370245692628824,0.00184265470608502,0.337390493118722
SNX15,0.326828304343334,-1.34256185315833,10.4023955932096,0.000370317998582819,0.00184265470608502,0.337155295890117
TBXAS1,-0.40474024503,0.483581455393333,-10.3963651460502,0.000371194029862869,0.00184467521367125,0.334309354463441
GGCX,-0.418124090811333,0.978376750071,-10.3957453892428,0.000371284205102092,0.00184467521367125,0.334016783126602
MED7,-0.325566181637,-0.0296436088818333,-10.3954966903723,0.000371320398613997,0.00184467521367125,0.333899374018264
BBS2,0.434205272696433,-0.16815982393745,10.3936065266637,0.000371595618796429,0.00184505475785493,0.333006951506517
CADM1,0.372354332563333,1.28455688706167,10.3873519920305,0.000372508110533121,0.00184838163040859,0.330052816538805
CD9,0.411388283639,-0.7928663105435,10.3862852749343,0.000372664011906733,0.00184838163040859,0.329548814561299
CERS4,0.5785320655449,-0.183711523918883,10.3809335636709,0.000373447380336293,0.00185127761192351,0.327019486545847
OPTN,0.321338279983334,2.42639289804833,10.375566399916,0.000374235045910685,0.0018541666219061,0.32448159159863
CPNE1,0.372017554193333,1.40824632912667,10.3735961202189,0.000374524709726439,0.0018541666219061,0.323549615456752
GCNT4,-0.623889231720002,-4.87654555077,-10.3728833228424,0.000374629570697622,0.0018541666219061,0.323212407992848
PITPNC1,-0.335087099856668,-2.63757444324833,-10.3695772487357,0.000375116405965081,0.00185558648579741,0.321648090760206
FAM118B,-0.565384988854334,0.779571028225167,-10.3675666456313,0.000375412857457588,0.00185606356803751,0.320696509294814
BICC1,0.322403682063333,2.25666258956833,10.3629637995393,0.000376092605500244,0.00185744648506287,0.318517396619757
FRMD6,0.324523274591333,0.418180778162,10.362487079897,0.000376163093913384,0.00185744648506287,0.31829165121832
DHTKD1,0.364195946540333,0.944500362093167,10.3616085444912,0.000376293037922219,0.00185744648506287,0.317875604096262
TLN2,0.390612986516667,3.13405258779167,10.3592814812273,0.000376637500326864,0.00185815842798155,0.316773414694024
CCDC8,0.708938415519999,-1.71717247249333,10.3568868314308,0.000376992372192424,0.00185854011019815,0.315638964350477
ITGA6,0.425315904223333,2.62495430861167,10.3557521570492,0.000377160667318764,0.00185854011019815,0.315101331150183
MATR3,-0.34139229048,3.63260698816,-10.3545004473256,0.000377346428360325,0.00185854011019815,0.314508178185745
SNAP47,-0.671922161310001,-1.90465305881167,-10.3533587579203,0.000377515959884,0.00185854011019815,0.313967100722369
ZNF532,0.725924017230333,0.1260995698665,10.3519215859988,0.00037772950135171,0.00185860539371361,0.313285904315576
NEDD4L,0.669869330301667,1.09779624320583,10.3482020733441,0.000378282853482957,0.00185976206184424,0.311522491620639
SSC5D,1.43931348583667,-2.02910323674167,10.3468191783275,0.000378488841095372,0.00185976206184424,0.310866708329835
TTC8,0.458279102616333,-0.612533960003833,10.3457417566922,0.000378649422877109,0.00185976206184424,0.310355725151089
MRPL20,-0.664792693462157,-0.385463562816922,-10.3445835595524,0.000378822137122502,0.00185976206184424,0.309806375777059
SEMA3C,-0.384434362136667,0.511255954685,-10.3436153028644,0.000378966601179684,0.00185976206184424,0.309347072355799
RASSF10,0.712043394133334,-2.50002198408667,10.3375263078262,0.000379876634818954,0.00186324269086675,0.3064577391137
PMVK,-0.389974978386333,0.445243599730833,-10.3358107072779,0.000380133525918522,0.00186351776044579,0.305643360840657
