genes,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000056558,-1.59055185650444,3.25560015462548,-10.9067237049071,2.91062438538679e-12,3.88830311643821e-08,17.3561068919594
ENSG00000183741,-0.449668145021522,6.05378413709292,-11.0816826897103,1.94545117228154e-12,2.5989282210509e-08,17.3536533252899
ENSG00000138381,0.456705846948221,6.232956908441,11.0868021178273,1.92276317669926e-12,2.56861932775254e-08,17.352588845979
ENSG00000181450,-1.60477797856831,2.03504347291854,-10.8028591937894,3.70379188647921e-12,4.94789558114758e-08,17.3499269634569
ENSG00000115652,-0.554613837126948,7.26929236363084,-11.1042416778427,1.8474882860303e-12,2.46805960130787e-08,17.3439945470767
ENSG00000241104,2.42504695651924,-0.134064148575791,10.6561340136163,5.21804925068556e-12,6.97079199399084e-08,17.3414069103198
ENSG00000196151,0.850456973940606,3.33666019934889,10.9057128198504,2.91744007260057e-12,3.8974081929871e-08,17.3379607002234
ENSG00000106003,-0.610708602025663,5.58935155176875,-11.0543252778995,2.07142332781107e-12,2.76721442362281e-08,17.3308203141611
ENSG00000135269,0.456102792553779,6.75953257724069,11.0874971031534,1.91970413075171e-12,2.56453274827121e-08,17.324209304983
ENSG00000136193,-0.439560113925442,8.39258692538153,-11.0988584885281,1.87039639800848e-12,2.49866254809953e-08,17.3089659492777
ENSG00000155506,-0.532893825172067,9.16231452765848,-11.0973769688468,1.87675187867796e-12,2.50715283472588e-08,17.3011724360647
ENSG00000168273,-1.17653541340867,2.7199532031098,-10.8383424898225,3.41055276053424e-12,4.5561574327977e-08,17.2990443784261
ENSG00000107036,0.516210115031491,5.9685802070796,11.0552820942841,2.06687955103375e-12,2.76114439222599e-08,17.2984802864983
ENSG00000033867,-0.762704579762506,5.85815098420495,-11.0504582904641,2.08989149869737e-12,2.79188605310981e-08,17.2964394870683
ENSG00000186310,3.54718831491533,-0.697104690494572,10.6156708396369,5.73812380630935e-12,7.66555959284866e-08,17.2942694728288
ENSG00000168631,-3.20917728513299,-0.970847165450846,-10.6033312520448,5.90705610866164e-12,7.89123625556108e-08,17.2818461485668
ENSG00000166681,0.565157458912907,6.37928609267039,11.0528683222273,2.07836184092031e-12,2.77648358328545e-08,17.2635463562165
ENSG00000103249,-0.922667607434126,4.97043537987515,-10.98724733382,2.41686331026143e-12,3.22868769617824e-08,17.247870123711
ENSG00000164587,-0.513875624894805,9.47882603102958,-11.0707091427643,1.99501113787407e-12,2.66513537908597e-08,17.2381528486856
ENSG00000116871,-0.512942644850742,7.18784515705967,-11.057001513003,2.0587399174908e-12,2.75027065577596e-08,17.2359175474295
ENSG00000047346,0.652033008944512,4.26044916769736,10.9290070485856,2.76445239436111e-12,3.69303195362701e-08,17.2223132570972
ENSG00000111057,0.540700790504868,9.92500474609217,11.0574004368783,2.0568561284923e-12,2.74775410205287e-08,17.2066527308646
ENSG00000068097,0.600136324637622,4.58783912479031,10.9454214052316,2.66160194770519e-12,3.55563404193936e-08,17.2064513920924
ENSG00000177311,-0.736409449855167,7.4474080005251,-11.0464017739081,2.10944606176311e-12,2.81800899390934e-08,17.2032628095117
ENSG00000171522,0.935408629437619,3.56884279080965,10.8670341627104,3.19087621940324e-12,4.26269154150079e-08,17.2021477410185
ENSG00000158825,0.869546201206082,5.49508608995926,10.9934382286993,2.38264681270198e-12,3.18297787708857e-08,17.1976827418117
ENSG00000131724,-0.408756194281827,7.19563033330287,-11.0320831943575,2.17997944278124e-12,2.91223453761146e-08,17.1771835390422
ENSG00000075702,-0.681790573999373,4.93606088719755,-10.9497719135812,2.63500458858805e-12,3.52010262989477e-08,17.1644379276507
ENSG00000163382,-0.746490070005752,5.31557604413894,-10.9698574493867,2.51569181460091e-12,3.36071269512536e-08,17.1624744406006
ENSG00000182095,0.828978319453437,4.59599783092633,10.9259475438814,2.78406824533825e-12,3.71923676894736e-08,17.1592273860644
ENSG00000087258,-1.31033478617676,2.41169961198706,-10.7531426871592,4.15866485680538e-12,5.5555603822063e-08,17.1579897775283
ENSG00000111331,-0.547549463340958,6.43121411286181,-11.0084112357018,2.30192735954712e-12,3.07514475961899e-08,17.1559358366588
ENSG00000124593,1.40832951051916,1.67188479439417,10.6869755766841,4.85421303353731e-12,6.4847431915025e-08,17.1452173862112
ENSG00000100596,-0.463759343985481,6.35609191026297,-11.0008525306581,2.34232035834424e-12,3.12910576671207e-08,17.1428177866399
ENSG00000106049,0.424274125881001,6.26066258139222,10.996700159656,2.3648182975042e-12,3.15916076363586e-08,17.1392155912553
ENSG00000172301,-0.682470149466019,4.91830255864025,-10.9375939451703,2.71015019681476e-12,3.62048964792484e-08,17.1382725282613
ENSG00000082068,-0.387761934325825,5.76798668267523,-10.9765269965263,2.47730801849294e-12,3.30943578190472e-08,17.1308128995722
ENSG00000148187,-0.599987071915942,4.859684917104,-10.928060736574,2.77050446579026e-12,3.70111691584921e-08,17.1242032922414
ENSG00000167074,1.05142018448169,4.7998451339499,10.923149552993,2.80213213352505e-12,3.74336831717611e-08,17.1212683047555
ENSG00000099995,-0.450685183222859,7.72012936639596,-11.0070418022473,2.30919223145012e-12,3.08484990199421e-08,17.1041160099674
ENSG00000006695,-0.570670552496321,4.71933260054637,-10.9103312094763,2.88643409211992e-12,3.855987303663e-08,17.1031922343525
ENSG00000164327,-0.709732385238453,6.3595536604457,-10.9814591719325,2.44930893008464e-12,3.27203179970007e-08,17.0969603846594
ENSG00000178381,0.894662722985163,3.39286300988963,10.8045414225079,3.68932347833269e-12,4.92856723470463e-08,17.0879258044388
ENSG00000072134,0.518385181135383,5.26223149574858,10.93465597247,2.72860551801107e-12,3.64514411151099e-08,17.0858060361411
ENSG00000111276,0.561705619639989,5.57090685852995,10.9459070825008,2.65861912391619e-12,3.55164928763964e-08,17.0776993993513
ENSG00000115919,1.57137144661673,1.32283578548682,10.6311643816418,5.53298987917705e-12,7.39152117959262e-08,17.0764851339117
ENSG00000120688,0.484751688432792,4.78507585177875,10.9007112355178,2.95140339272138e-12,3.94277979233649e-08,17.0704973444545
ENSG00000161551,0.936833950881499,2.77317851806522,10.7418294839518,4.26992846184017e-12,5.70419743217228e-08,17.0599435574479
ENSG00000004399,0.443861895303384,6.12493719854692,10.9538254408754,2.6104676983559e-12,3.48732379823364e-08,17.0477771649488
ENSG00000051108,0.693612642506352,6.91624971707079,10.9724219378668,2.50086144133631e-12,3.34090079948118e-08,17.0471092145151
ENSG00000160469,1.0375635836802,1.91937056765107,10.6574713525261,5.20170825353623e-12,6.94896205589905e-08,17.0277054073176
ENSG00000178252,0.505056522171624,7.19072508263139,10.9678021801993,2.52764235352121e-12,3.37667742006899e-08,17.0261135717064
ENSG00000196511,-1.10086719074863,3.18078465686236,-10.7600463824053,4.0922300505323e-12,5.4668101245061e-08,17.0234909759098
ENSG00000120756,-0.523793633695837,6.28939371039518,-10.9478221237325,2.64689105931589e-12,3.53598176614009e-08,17.0221301390009
ENSG00000085719,0.460090970321077,7.31186659830741,10.9664695874001,2.53542186814975e-12,3.38707007366125e-08,17.0191626031455
ENSG00000227398,1.72976609303901,0.505554637140779,10.5510854377035,6.68064181586236e-12,8.92466940181053e-08,17.0164036743047
ENSG00000257218,0.419101299902167,5.11977786327524,10.8973279679407,2.97460673706145e-12,3.97377714004039e-08,17.0156827330482
ENSG00000104783,0.970990272224719,2.95151052537229,10.736414811419,4.32425428567485e-12,5.77677130023303e-08,17.0121755488403
ENSG00000136982,0.659024916368012,4.76256820759846,10.8739323359311,3.14025467670456e-12,4.19506622260962e-08,17.0105822114637
ENSG00000168936,-0.687736808220719,4.64121799101541,-10.8637531952823,3.21524560975936e-12,4.29524661007752e-08,17.0050266681757
ENSG00000113387,-0.483910936841943,8.84465353199052,-10.9679513271328,2.52677317362132e-12,3.37551628264072e-08,16.9982652795954
ENSG00000174132,0.716579976116241,3.86633913146931,10.802610216173,3.70593820559386e-12,4.95076284885283e-08,16.993946983262
ENSG00000243566,2.02053538275842,1.61609174761009,10.618371073067,5.70182079644369e-12,7.61706240196912e-08,16.9925246060963
ENSG00000234155,-0.883451377654993,2.75958880840918,-10.7056157966129,4.64700405117009e-12,6.20793271195812e-08,16.9764659911699
ENSG00000124201,-0.603417364151599,6.16451773245638,-10.923879345584,2.79740904368429e-12,3.73705874145784e-08,16.9742431290496
ENSG00000125534,0.784873589274692,5.52615370825161,10.8981063292709,2.9692520449628e-12,3.96662380686581e-08,16.9694837641326
ENSG00000135250,-0.366386768482414,6.15279338123035,-10.9167661656663,2.84379384263484e-12,3.79902419437589e-08,16.9582695216209
ENSG00000022976,0.891104501547265,2.60004055326024,10.6844816448595,4.88264447674974e-12,6.52272475648998e-08,16.9575646834895
ENSG00000100401,-0.495618926665726,7.88612516120771,-10.9452115822995,2.66289165058567e-12,3.5573569560174e-08,16.955106407066
ENSG00000137210,-0.493353732624026,6.02876849416332,-10.9080460844492,2.90173310674102e-12,3.87642525729533e-08,16.9470544875779
ENSG00000102100,0.632294519696567,4.5254218785108,10.8314927438074,3.46524921878639e-12,4.62922643137673e-08,16.947049460746
ENSG00000167107,0.700846853795375,3.62875698951477,10.7640383972565,4.05431113631517e-12,5.41615424700343e-08,16.9465615061451
ENSG00000172296,0.924778563049946,3.02989139286333,10.7149684688047,4.54646968018099e-12,6.07362884575379e-08,16.9457673647816
ENSG00000109971,-0.406034622903979,11.5207631729768,-10.9440201783112,2.67022690217361e-12,3.56715611861372e-08,16.9431626138989
ENSG00000088930,-0.372763323223972,7.58421913771869,-10.9342027839652,2.73146372115068e-12,3.6489623850852e-08,16.935621391406
ENSG00000133142,0.664943623998814,5.67665650259819,10.8887042832548,3.03459849682653e-12,4.05392013191056e-08,16.9320580279174
ENSG00000204580,-0.730375823674903,6.11828696551,-10.9016603545393,2.94492741786162e-12,3.93412853752134e-08,16.9251080423724
ENSG00000184983,-0.696192321425571,5.91298934190785,-10.8947680506251,2.99228735251027e-12,3.99739667421847e-08,16.9250995139672
ENSG00000173898,-0.696365851788154,6.34148638711197,-10.9047102306769,2.92421596259319e-12,3.90646010442824e-08,16.9170122092599
ENSG00000229164,-1.97767139815844,0.466086037127651,-10.5064485947316,7.42337848866375e-12,9.9168913230059e-08,16.9156954701269
ENSG00000227844,-3.2317780713476,-0.455403077742082,-10.4605411434004,8.27568714344327e-12,1.10554904549259e-07,16.9101473152266
ENSG00000079332,0.334940994936521,7.9363668026118,10.9259808524959,2.78385392362897e-12,3.71895045657594e-08,16.9087992898133
ENSG00000136521,0.585581449876995,6.127100194836,10.8938634822316,2.9985606360909e-12,4.00577715375383e-08,16.9060015238251
ENSG00000130699,-0.538953103412285,3.86919603596661,-10.7653167681789,4.04224444511983e-12,5.40003435423558e-08,16.9048272660925
ENSG00000198752,0.669940420062158,6.61808007569241,10.9010121148854,2.94934887329778e-12,3.94003515983851e-08,16.892327184236
ENSG00000004866,0.51691576513814,4.68763923834213,10.8163395544352,3.58946283164937e-12,4.7951633968004e-08,16.8854534865341
ENSG00000213983,0.642468198795282,5.50188627663173,10.8606378032137,3.23856150563255e-12,4.32639431537452e-08,16.883432399201
ENSG00000077549,-0.433336314560242,8.0813737699742,-10.9140845835628,2.86148402688503e-12,3.82265651151571e-08,16.878313774065
ENSG00000140374,0.508614551275973,7.90001556960241,10.9111094448525,2.88124263880638e-12,3.84905204118145e-08,16.8743021840815
ENSG00000166997,0.670540168346174,3.62535893830539,10.7302258029914,4.38721612477466e-12,5.86088202108647e-08,16.8667515001057
ENSG00000153214,0.497366198246742,6.10003771978382,10.8711652124398,3.16046146734316e-12,4.22206047422373e-08,16.8543295396956
ENSG00000058866,0.678599497900999,3.73114124960249,10.7306860823472,4.38250149955921e-12,5.85458375326115e-08,16.8480095707899
ENSG00000002016,-0.992775114143995,2.3648306227897,-10.6178935476494,5.70822369200816e-12,7.6256160301537e-08,16.8453212033799
ENSG00000085563,-0.501431356359324,4.88525173086261,-10.8067228158779,3.67064797619657e-12,4.903618631401e-08,16.8332724911304
ENSG00000178904,0.587985972380206,5.52508102671181,10.8400240095736,3.39726111533711e-12,4.53840112397885e-08,16.8320544062956
ENSG00000029993,-0.580116649195399,5.12075858705071,-10.8181044720983,3.57476402072608e-12,4.77552725528796e-08,16.8278729928379
ENSG00000238120,-2.04506084072186,1.71708980267616,-10.5553820439787,6.61328235747856e-12,8.8346839013556e-08,16.8231067455479
ENSG00000148219,-1.01223534836925,2.69026619102401,-10.634274901202,5.49271948361942e-12,7.33772395816718e-08,16.8200029221556
ENSG00000166924,2.36622172400781,-0.199348393923893,10.4276404005942,8.94757308348097e-12,1.19530628822222e-07,16.8078654775591
ENSG00000228035,-3.19406081495156,-0.142475149483303,-10.4291668615552,8.91519894742719e-12,1.1909814273868e-07,16.8056016287002
ENSG00000159023,-0.55555663545039,5.19396077043392,-10.8122671687882,3.62361547749006e-12,4.84078791637897e-08,16.8046736371561
ENSG00000204362,-1.82970822791034,1.47814337032905,-10.5267041288559,7.07639432943522e-12,9.45335518469251e-08,16.7992341562034
ENSG00000073969,-0.357716883824185,6.67298649922373,-10.8623819496087,3.22548690395534e-12,4.30892795499394e-08,16.79811401069
ENSG00000183484,1.98123016690235,0.0750259740278637,10.4355884895511,8.78031184695051e-12,1.17296185963412e-07,16.7966839068057
ENSG00000169994,2.03568317418354,0.0513464207549439,10.4303044835556,8.89114948659217e-12,1.18776865991385e-07,16.7868546670491
ENSG00000065665,-1.05647630149425,2.77794926253837,-10.6191879874551,5.69088423935971e-12,7.60245225536063e-08,16.7666542012015
ENSG00000243667,0.759733761847468,2.59061058058644,10.5985550127997,5.97380246666953e-12,7.98040271522382e-08,16.7542471936067
ENSG00000141040,0.804200547365283,2.68897682976733,10.6036704028501,5.90234569959757e-12,7.88494362009239e-08,16.7470772667063
ENSG00000166260,0.473001444106953,6.13086600881197,10.8217954487225,3.54422315358127e-12,4.73472771086922e-08,16.7349154434306
ENSG00000162616,0.616492035164272,5.54592231876805,10.7972623792474,3.75234797122163e-12,5.01276165475498e-08,16.728288582044
ENSG00000147642,0.607765196046172,4.00323311480737,10.698657880268,4.72327007226769e-12,6.30981648954241e-08,16.7215104680826
ENSG00000142188,-0.710470355152344,3.85546354915254,-10.6843109952934,4.88459614179281e-12,6.52533198582101e-08,16.7143307642391
ENSG00000136928,-2.27469093609554,0.900702576720355,-10.4361463939832,8.7686919930232e-12,1.17140956334797e-07,16.6827523620731
ENSG00000157551,-0.552427773998291,5.85950525202193,-10.7898671628356,3.81750723455052e-12,5.09980791463604e-08,16.6808101293546
ENSG00000058056,0.489676445456221,4.54512685599661,10.7189861035081,4.50396904026548e-12,6.01685224089065e-08,16.6763108571675
ENSG00000247828,-0.842945674152749,3.025981221818,-10.600406717155,5.94783440141475e-12,7.94571197684997e-08,16.6729430372254
ENSG00000169116,-1.50761298019397,0.305717892852539,-10.3922040894827,9.73389774125161e-12,1.3003513992538e-07,16.664485009028
ENSG00000136379,-0.538303957607676,5.09765712398182,-10.7457662901471,4.23086906988083e-12,5.6520179904538e-08,16.658820602397
ENSG00000106483,3.85830264653054,-1.11138101950848,10.3352628104486,1.11484748930073e-11,1.48932476095685e-07,16.6584771275829
ENSG00000163159,-0.56090395218463,5.08822282185312,-10.7438621007948,4.24971580080768e-12,5.67719533829898e-08,16.6555479464356
ENSG00000153885,0.650656651975902,4.52829343883804,10.70727739224,4.62897835365887e-12,6.18385218265288e-08,16.6510609381921
ENSG00000143575,-0.616842339896909,6.67095938556401,-10.7994367659984,3.73340680303599e-12,4.98745814817578e-08,16.6488004451254
ENSG00000243225,-1.99322401383259,-0.232225413524463,-10.3581834757923,1.05553578975948e-11,1.41009026153969e-07,16.6457221466014
ENSG00000180758,0.67515078909377,3.61274090945483,10.633897941747,5.49758378390323e-12,7.34422217691632e-08,16.6391553279652
ENSG00000181026,-0.551273518972848,6.85654711919025,-10.7964851601639,3.75914219163972e-12,5.02183805381151e-08,16.6331559719888
ENSG00000205084,0.949626676027054,3.2573829756497,10.596493874722,6.00284405531275e-12,8.0191993734923e-08,16.6182586555897
ENSG00000140993,-0.702927774843023,2.99877647149685,-10.5750032196335,6.31439355647801e-12,8.43539835209897e-08,16.6174141412186
ENSG00000157193,-0.556746497595803,5.3017504771067,-10.7360541362613,4.32789799665901e-12,5.78163893373677e-08,16.6100145131724
ENSG00000129353,-0.680648691918154,6.58510818810523,-10.7805943457417,3.90084946715994e-12,5.21114480317896e-08,16.6083421994316
ENSG00000177169,0.951927841797324,4.17487624341509,10.6640673561261,5.12187408350365e-12,6.84231158815252e-08,16.6080660093656
ENSG00000168405,1.4749676358909,0.867190246809278,10.3932358084817,9.71003343270549e-12,1.29716336627513e-07,16.5851852106032
ENSG00000237978,1.32866104052757,0.790486697468976,10.3852687003968,9.89588231539246e-12,1.32199091851328e-07,16.5782014611391
ENSG00000185721,-0.5418273603534,6.66317493107267,-10.7670569637452,4.02587757713942e-12,5.37816985530055e-08,16.5721348007542
ENSG00000255874,1.40905611940072,1.10252499786234,10.3994335465674,9.56792983918944e-12,1.27817974721732e-07,16.5609611225995
ENSG00000132423,0.728327398715111,4.09212360656107,10.6323083930867,5.51814391178448e-12,7.37168845175289e-08,16.5467702436438
ENSG00000173542,0.570893466885048,5.89199952879658,10.7310612428863,4.37866257854237e-12,5.84945533867475e-08,16.5379740991215
ENSG00000117707,-1.47294088903948,1.47077617530306,-10.4169798037544,9.17704774638844e-12,1.22596180844003e-07,16.5372829117632
ENSG00000198585,0.508484489691623,4.86684437780448,10.6803013614774,4.93068349597287e-12,6.58690008227016e-08,16.5346439600547
ENSG00000129295,0.943873772136371,2.39551704022642,10.4891270114704,7.73389032043132e-12,1.03317040790642e-07,16.5304740435469
ENSG00000114573,-0.407703655096382,7.65299054487176,-10.7632570053914,4.06170493023819e-12,5.42603161630519e-08,16.5285508429608
ENSG00000111711,0.431487256308299,6.86216325413607,10.7524689580912,4.16520703726212e-12,5.56430008107847e-08,16.5281083087051
ENSG00000078618,-0.34222783547492,8.12129610793734,-10.764338922906,4.05147112969745e-12,5.41236028216283e-08,16.5223868635655
ENSG00000114391,0.597247080036297,8.39899310745932,10.7657721227269,4.03795518314046e-12,5.39430432915734e-08,16.5223784311203
ENSG00000112394,-2.94885853556919,0.513110325878648,-10.336630470368,1.11121459268164e-11,1.48447157436341e-07,16.5028380851813
ENSG00000185262,-0.961365891414939,3.27402804509397,-10.5437784611748,6.79681212782258e-12,9.07986132155819e-08,16.4884510088577
ENSG00000127720,0.652259854133079,3.18347862769884,10.5348242707795,6.94199359047487e-12,9.27380923751537e-08,16.4846356574503
ENSG00000188641,0.686120592576546,4.82405157074939,10.6502890654886,5.29008767197337e-12,7.06702812098922e-08,16.4689833993451
ENSG00000110060,-0.714239855713585,4.05136043260341,-10.5963845308751,6.00438874690814e-12,8.02126292699459e-08,16.4679446454699
ENSG00000102878,1.56646501053761,1.23342244500378,10.3690254362624,1.02861419702523e-11,1.374125705806e-07,16.4648745019752
ENSG00000132669,0.355517526904049,6.04883415824322,10.7043116013003,4.66120282118685e-12,6.22690084882351e-08,16.461333264313
ENSG00000204264,-0.66819756585704,6.18815957266825,-10.7076357270111,4.62510037311307e-12,6.17867158844175e-08,16.4589239526853
ENSG00000112855,-0.500258602996875,5.71658903803405,-10.6867987857332,4.85622290432082e-12,6.48742817788219e-08,16.4479926350219
ENSG00000204301,2.3008829256005,0.482625507705375,10.308067027369,1.1896646877781e-11,1.58927305640276e-07,16.438462366808
ENSG00000170175,1.10298237718013,1.86242299501586,10.4066249479259,9.4057060260523e-12,1.25650826802033e-07,16.4376947565554
ENSG00000142173,0.999437540110804,6.65470867165732,10.7057157804411,4.64591735574798e-12,6.20648099554373e-08,16.4262206918098
ENSG00000235106,0.614283835838847,4.21628681033847,10.5912183416302,6.07783651925094e-12,8.11938180606733e-08,16.4261403931628
ENSG00000143502,-1.44238551218734,1.24159035987436,-10.3534387799731,1.06754297283266e-11,1.42613065740716e-07,16.4258353742539
ENSG00000188938,0.463353299906805,5.11609772444388,10.6484169485827,5.31337586085457e-12,7.09813881251562e-08,16.4238015451652
ENSG00000251405,-3.2562940711891,-1.0540936403812,-10.233998223898,1.42057372925115e-11,1.89774444490661e-07,16.4148414925579
ENSG00000058673,0.323773174750835,7.73477976494635,10.7154155290587,4.54172022082642e-12,6.06728404300201e-08,16.4125798637341
ENSG00000118705,0.378166072856803,8.46895047110345,10.7177881318007,4.51659910108506e-12,6.03372473913953e-08,16.4072356043636
ENSG00000122557,0.690007685380611,4.10334952331192,10.5708207193583,6.3769250358324e-12,8.5189341553685e-08,16.3972400482225
ENSG00000113327,-0.668592804644543,4.17204053994174,-10.5742335293679,6.32585371673021e-12,8.45070798017988e-08,16.3932021087804
ENSG00000180921,0.5705270945047,6.16483317670932,10.6715026610537,5.0333830593749e-12,6.72409642901893e-08,16.3741487177
ENSG00000085365,0.3223106954494,7.40405997236582,10.6954650735477,4.75869410389823e-12,6.35713945339765e-08,16.3731365765555
ENSG00000118508,0.714979635097623,4.77697749243038,10.6025472901777,5.91795915028565e-12,7.9058016288666e-08,16.3615170050591
ENSG00000077044,0.59779576345066,6.06099753339659,10.6626104454564,5.13939913251998e-12,6.86572330113344e-08,16.360643227039
ENSG00000197106,-0.502022911184456,5.34134461297898,-10.632234527857,5.5191012373743e-12,7.37296734300833e-08,16.357061964052
ENSG00000113643,-0.374896157419046,8.53042105611378,-10.6960184094421,4.75253545156694e-12,6.34891210974828e-08,16.3546712049069
ENSG00000082397,-1.6057386636091,0.990861471472979,-10.3052614719355,1.19766959313112e-11,1.59996680946387e-07,16.352977549
ENSG00000151694,0.345595184930471,7.46145443108503,10.6837028632761,4.89155764826284e-12,6.53463186231433e-08,16.3433966482477
ENSG00000100031,-0.770560448664995,4.79898679072344,-10.5961753207004,6.00734537546888e-12,8.02521268708888e-08,16.3428852925455
ENSG00000049167,0.444073100877251,4.65204438454495,10.5817499137477,6.21484450023484e-12,8.30241076786372e-08,16.3306405913854
ENSG00000182670,0.593829544224332,7.67835241769945,10.6761601381236,4.97875059695624e-12,6.65111292247384e-08,16.3199798577924
ENSG00000065413,-1.28836546411647,1.27555575843378,-10.3115152698762,1.17990094320982e-11,1.576229670034e-07,16.3184984992928
ENSG00000136371,0.655837399040427,4.73864344056957,10.5743854922471,6.32358940901647e-12,8.4476830915051e-08,16.2996911074312
ENSG00000176697,-0.476774872658138,5.0061526030378,-10.5865514228435,6.14497627564934e-12,8.20907380663995e-08,16.2902211912597
ENSG00000134480,0.528997520796272,6.28440182897784,10.6389855205192,5.43230348140885e-12,7.25701422081408e-08,16.2879505046542
ENSG00000151490,-4.13601043636099,-1.02546872871903,-10.1795126663455,1.61931505585616e-11,2.16324298311825e-07,16.2830944781595
ENSG00000130312,-0.612737269782197,3.8593981687733,-10.4994482671282,7.54730345591742e-12,1.00824426867601e-07,16.2699360087536
ENSG00000204256,0.322916935299931,7.55061141610561,10.6528281928729,5.25866897946337e-12,7.02505588966512e-08,16.2671525560901
ENSG00000170385,0.357794870844007,7.16441451169374,10.6472865672144,5.32748799725051e-12,7.11699121552696e-08,16.265162196827
ENSG00000197471,1.13090769128345,1.82556540817169,10.3309880879914,1.12628088401606e-11,1.50459863295706e-07,16.2620947116176
ENSG00000255408,1.25521358920494,1.84677713177309,10.317064987933,1.16435858440901e-11,1.555466632912e-07,16.2241974495627
ENSG00000138050,-0.767248704811057,4.22142000852739,-10.5059712782042,7.43176179080248e-12,9.92809057633304e-08,16.2200874313288
ENSG00000141441,0.944093207575986,3.60460734703037,10.4589481597848,8.30699778853936e-12,1.10973183457097e-07,16.2199707526822
ENSG00000063180,1.5798219215447,1.89555375999406,10.3132587245886,1.17499555663122e-11,1.56967656410365e-07,16.2054058119487
ENSG00000074181,0.885012824193736,5.65232952534778,10.5801559873261,6.23821746161525e-12,8.33363470697181e-08,16.1984826939212
ENSG00000109103,-1.02846006815334,2.99366741418629,-10.4000040595929,9.55495631695192e-12,1.27644661438161e-07,16.1967097323819
ENSG00000124104,0.814960688105029,3.6339575127792,10.4506992093992,8.47108296980994e-12,1.13165197393691e-07,16.1944384706926
ENSG00000167077,-1.05370078946491,1.2323399727594,-10.2465084541115,1.3785743903985e-11,1.84163752813335e-07,16.1687964635576
ENSG00000169093,1.30278416000304,1.49172224219802,10.2617748994538,1.32903690148583e-11,1.77546039669493e-07,16.1582412823666
ENSG00000110025,0.524970651458713,4.36637615846405,10.4891283683538,7.73386548314197e-12,1.03316708989294e-07,16.1542846933048
ENSG00000178982,-0.572039406014904,7.20684059533019,-10.5973042453757,5.99140867990898e-12,8.0039228554904e-08,16.1437930691832
ENSG00000169258,-0.739271544671694,5.58150250493102,-10.547187070086,6.74236519662423e-12,9.00712566617032e-08,16.1262023433632
ENSG00000170043,0.460469760852932,6.36060943657054,10.5641669146078,6.47771290894507e-12,8.65357667505972e-08,16.1033330643276
ENSG00000103356,-0.40586823277568,5.65744379074227,-10.5370220376328,6.90606821644282e-12,9.22581653034596e-08,16.094121837693
ENSG00000147382,-0.778862045924388,3.03194438621964,-10.3596914828782,1.05174854077709e-11,1.40503087562411e-07,16.0914210280738
ENSG00000127616,-0.46345239321017,6.8751237085681,-10.5689015731813,6.40582938574874e-12,8.55754747642174e-08,16.0878237288736
ENSG00000119318,0.286869725887586,8.84962290831067,10.5825230161095,6.20354019423588e-12,8.28730934547971e-08,16.0804639321141
ENSG00000145781,0.6136927249059,5.38237843000068,10.514138371006,7.28964523982948e-12,9.73823707588821e-08,16.0681282987024
ENSG00000078725,-1.09302767812574,1.94063616096567,-10.2586361793576,1.33907080405875e-11,1.78886468714208e-07,16.0638241234637
ENSG00000173153,-0.611431436628386,4.37727294859036,-10.4497327947551,8.49052228547184e-12,1.13424887211618e-07,16.057223794598
ENSG00000228109,2.18004427872942,-0.440367210691898,10.1031697741776,1.94667421570596e-11,2.60056208476159e-07,16.0538336362464
ENSG00000196670,-0.612621306478881,4.59114572175756,-10.4625389314712,8.23659048086112e-12,1.10032612233824e-07,16.0529709281003
ENSG00000180233,-0.646660866632171,3.64999928383764,-10.3917431775049,9.74457830184182e-12,1.30177821534305e-07,16.0486767697847
ENSG00000163536,1.32819395137623,1.58739055413498,10.2210181595205,1.46553483720542e-11,1.95780798902272e-07,16.0411172522415
ENSG00000115839,0.343292641940866,6.88436656928965,10.5484776936847,6.72186624104747e-12,8.97974111141531e-08,16.038244696873
ENSG00000115841,-0.91888196842238,2.32422462932193,-10.2776891669749,1.27933240478649e-11,1.70906015955428e-07,16.0331755811473
ENSG00000136156,0.4091455271487,9.19655495578647,10.5622714848408,6.50672092829731e-12,8.69232848811238e-08,16.0305785802367
ENSG00000010219,0.763842277161237,3.28117260909397,10.3521463621631,1.07083777881548e-11,1.4305321887196e-07,16.0240158895064
ENSG00000178573,-0.697508022219308,4.6301426222297,-10.4518655732094,8.44768231402929e-12,1.12852588033117e-07,16.020898577856
ENSG00000168924,-0.507326486141892,5.76120217624077,-10.5083483848669,7.39010747000581e-12,9.87244456918076e-08,16.0151034644335
ENSG00000126790,0.617333227877369,4.56561138405064,10.4435782681698,8.61539508043573e-12,1.15093062879541e-07,16.0111856780774
ENSG00000135318,0.467310825119773,6.71073096681477,10.5277651382898,7.05868289787116e-12,9.42969448326609e-08,15.9961694838054
ENSG00000169896,-1.72418843121483,0.394954669263682,-10.1169247505545,1.88305046732101e-11,2.51556711929414e-07,15.9884310064617
ENSG00000176473,1.01003089441973,2.26761952831776,10.2543410590234,1.35292717142564e-11,1.80737540830752e-07,15.9877098935617
ENSG00000155115,-0.586539857376868,5.69492247125763,-10.4935589481242,7.6531987386621e-12,1.02239081949787e-07,15.9855414367894
ENSG00000148926,0.449302046921033,5.66239414778413,10.4915349949138,7.68994115532704e-12,1.02729923894014e-07,15.9838535744372
